elbow_left,elbow_right,knee_left,knee_right,hip_left,hip_right,shoulder_left,shoulder_right,y_shoulder,y_hip,y_knee,y_ankle,y_wrist,x_wrist_rel_hip,x_shoulder_rel_hip,label
169.330078125,177.5587921142578,70.42488098144531,94.7518081665039,56.5930061340332,71.32002258300781,30.115074157714844,39.177616119384766,0.08165546506643295,0.5121495127677917,0.5646908283233643,0.9578701853752136,0.8281214833259583,0.11706650257110596,0.10218559205532074,d
169.2074737548828,177.25315856933594,70.18128204345703,94.22560119628906,56.89437484741211,71.28912353515625,29.743532180786133,38.74636459350586,0.08704337477684021,0.5187678337097168,0.5691813230514526,0.958681583404541,0.8357219696044922,0.11673055589199066,0.10114328563213348,d
169.11878967285156,177.052734375,70.09918975830078,94.02284240722656,57.863677978515625,71.1871109008789,29.279279708862305,38.58467483520508,0.08909735083580017,0.5194096565246582,0.5698869824409485,0.9598531723022461,0.8356942534446716,0.11577562987804413,0.09984686970710754,d
170.4881134033203,177.26519775390625,72.073974609375,91.16487884521484,58.67228317260742,68.90360260009766,29.729639053344727,38.5084228515625,0.09241412580013275,0.5149142742156982,0.5566691160202026,0.9625285267829895,0.8228689432144165,0.11616964638233185,0.09891629219055176,d
170.8841094970703,177.07327270507812,70.86189270019531,89.67623901367188,59.449195861816406,67.93750762939453,29.271181106567383,38.10125732421875,0.09986741840839386,0.5245257616043091,0.5614200830459595,0.9637130498886108,0.8232738375663757,0.11565954983234406,0.09763076901435852,d
170.96383666992188,176.94784545898438,70.05118560791016,88.04003143310547,60.16133117675781,67.19384765625,28.65105438232422,37.59890365600586,0.10741724073886871,0.5360782146453857,0.5682699680328369,0.9649196863174438,0.8236317038536072,0.11539633572101593,0.09660287201404572,d
170.97784423828125,177.0273895263672,69.48555755615234,86.9265365600586,60.12494659423828,66.71143341064453,28.196752548217773,37.106971740722656,0.11086583882570267,0.5466222167015076,0.5737534165382385,0.966166615486145,0.827315628528595,0.11515605449676514,0.09566293656826019,d
170.8794708251953,177.08753967285156,72.901123046875,86.6419906616211,63.58060836791992,66.8350601196289,28.24132537841797,36.88787078857422,0.11328363418579102,0.5490425229072571,0.5832786560058594,0.966852605342865,0.8303751349449158,0.11538754403591156,0.09523476660251617,d
170.91506958007812,176.95599365234375,72.94660186767578,86.28564453125,65.30150604248047,66.55033874511719,27.924625396728516,36.523101806640625,0.1166192889213562,0.5599290132522583,0.5948440432548523,0.9670379161834717,0.8401459455490112,0.11534304916858673,0.09466789662837982,d
170.70989990234375,176.4878692626953,72.3382797241211,85.0672378540039,65.71643829345703,65.40109252929688,27.009862899780273,36.222747802734375,0.11961682885885239,0.5701466202735901,0.5998624563217163,0.9676241278648376,0.8374284505844116,0.11444306373596191,0.09377825260162354,d
170.4940948486328,176.52291870117188,70.7115478515625,83.98574829101562,64.27518463134766,65.02632141113281,26.964426040649414,35.79269027709961,0.1236550360918045,0.5792455077171326,0.6022404432296753,0.968144416809082,0.8429168462753296,0.11485050618648529,0.09320251643657684,d
170.15724182128906,176.6236572265625,69.4545669555664,83.31695556640625,62.681793212890625,64.80014038085938,26.939899444580078,35.530792236328125,0.1286180019378662,0.5875190496444702,0.6043634414672852,0.9689709544181824,0.8514675498008728,0.11548514664173126,0.0927649438381195,d
170.7483367919922,176.7232666015625,68.608642578125,83.96759796142578,62.46533203125,65.42048645019531,27.207435607910156,35.49592971801758,0.1315530687570572,0.5885936617851257,0.6061639189720154,0.9695953726768494,0.8591724038124084,0.11569662392139435,0.09251090884208679,d
171.00003051757812,176.85546875,69.52860260009766,83.4597396850586,62.59246826171875,64.95671081542969,27.425378799438477,35.54715347290039,0.1316342055797577,0.585822343826294,0.6023865938186646,0.9698582887649536,0.8571751117706299,0.11588811874389648,0.0924687385559082,d
171.02249145507812,176.8916015625,71.98741912841797,85.2766342163086,64.20894622802734,67.27599334716797,27.67123794555664,35.65043640136719,0.13257992267608643,0.5807438492774963,0.6079504489898682,0.9703017473220825,0.8527394533157349,0.11631284654140472,0.09240435063838959,d
170.99227905273438,176.89865112304688,73.30867767333984,85.34030151367188,65.07904052734375,68.1513671875,27.821773529052734,35.79005813598633,0.13395223021507263,0.5800732970237732,0.6124574542045593,0.9698185324668884,0.854617178440094,0.11676718294620514,0.09273280203342438,d
171.14894104003906,177.0784912109375,75.6443862915039,85.87301635742188,66.07581329345703,68.55891418457031,27.84282112121582,36.17924499511719,0.13393869996070862,0.5744883418083191,0.611217737197876,0.9703340530395508,0.8505356311798096,0.1168595552444458,0.09307867288589478,d
171.24050903320312,177.18727111816406,76.90019989013672,86.34359741210938,66.89706420898438,69.06544494628906,27.855566024780273,36.382957458496094,0.13438929617404938,0.5723824501037598,0.612978994846344,0.970464825630188,0.8494635820388794,0.11684830486774445,0.0932571291923523,d
171.2998046875,177.50393676757812,78.01325225830078,87.24105072021484,67.41807556152344,69.71517944335938,28.047834396362305,36.75032043457031,0.13471081852912903,0.5676102638244629,0.6124699711799622,0.970365047454834,0.8356654047966003,0.1160634309053421,0.09357765316963196,d
171.4254608154297,168.306396484375,80.40132141113281,86.7081069946289,69.456787109375,68.14334869384766,28.050174713134766,33.194644927978516,0.13488487899303436,0.5618943572044373,0.6078020334243774,0.9705490469932556,0.8348416090011597,0.11576820909976959,0.09391877055168152,d
171.4194793701172,172.5348358154297,82.41253662109375,87.39458465576172,71.58547973632812,68.15393829345703,28.038143157958984,35.0038948059082,0.1350460946559906,0.5595077872276306,0.6113736629486084,0.9702555537223816,0.8366709351539612,0.1153007447719574,0.09446221590042114,d
171.67391967773438,175.44166564941406,84.26126861572266,87.22373962402344,72.59465026855469,67.35685729980469,28.14659881591797,36.17784881591797,0.13572068512439728,0.5583966970443726,0.6113243103027344,0.9697226285934448,0.8319634795188904,0.11410167813301086,0.09494030475616455,d
171.9351806640625,177.21591186523438,85.71004486083984,87.32209777832031,73.48579406738281,67.17223358154297,28.24169921875,36.89468002319336,0.13671575486660004,0.5615624785423279,0.6172158718109131,0.9691676497459412,0.8369041681289673,0.11323659121990204,0.09522272646427155,d
171.60157775878906,167.8921356201172,87.83284759521484,87.03878784179688,74.09504699707031,65.58235931396484,28.36131477355957,33.206363677978516,0.13638855516910553,0.5549339056015015,0.6094545125961304,0.9694960117340088,0.8275567889213562,0.11284850537776947,0.09619934856891632,d
171.72933959960938,174.51747131347656,89.74214935302734,88.06009674072266,74.29845428466797,66.060302734375,28.289411544799805,35.93183135986328,0.1416160613298416,0.5532355308532715,0.610948383808136,0.9694291949272156,0.8308690190315247,0.11093547940254211,0.09678231179714203,d
172.51028442382812,176.98106384277344,88.23435974121094,89.63282775878906,72.56108856201172,66.91885375976562,28.78071403503418,37.1779899597168,0.15110145509243011,0.5495212078094482,0.6091676950454712,0.9686607122421265,0.8291158080101013,0.10968689620494843,0.09850955009460449,d
172.2593994140625,178.3346405029297,76.4827880859375,88.42748260498047,63.086463928222656,66.05024719238281,28.508695602416992,37.643699645996094,0.1585846245288849,0.551037609577179,0.5899587869644165,0.9681531190872192,0.8405478000640869,0.10782173275947571,0.09847036004066467,d
171.8992462158203,178.7293701171875,80.73027038574219,90.68950653076172,66.96156311035156,67.87568664550781,27.66627311706543,37.58218765258789,0.15815971791744232,0.5511993169784546,0.6024771332740784,0.9683480858802795,0.8461390137672424,0.10537216067314148,0.09727999567985535,d
171.380126953125,178.8169708251953,85.99240112304688,92.99888610839844,69.18978881835938,68.24764251708984,27.974821090698242,38.28863525390625,0.16365179419517517,0.5434712767601013,0.6039474606513977,0.9688219428062439,0.8445539474487305,0.10518534481525421,0.09897632896900177,d
168.36085510253906,177.84619140625,86.25213623046875,97.41363525390625,71.1590805053711,70.4339828491211,26.715280532836914,38.001094818115234,0.16662800312042236,0.5464687347412109,0.6198288798332214,0.9664732217788696,0.8642597198486328,0.10415390133857727,0.10089311003684998,d
168.99867248535156,177.68800354003906,90.16111755371094,99.51128387451172,73.40088653564453,71.4861068725586,26.880611419677734,38.40226745605469,0.16656793653964996,0.5333998799324036,0.6199330687522888,0.9646990299224854,0.8645561933517456,0.10058273375034332,0.10190196335315704,d
170.21322631835938,177.96636962890625,90.64840698242188,97.89384460449219,72.65991973876953,69.15343475341797,28.329587936401367,37.96892547607422,0.16209940612316132,0.5223339200019836,0.6054219603538513,0.9615244269371033,0.8644509315490723,0.0993487685918808,0.10412506759166718,d
171.53067016601562,179.25802612304688,92.88912200927734,99.30409240722656,74.93144989013672,69.26525115966797,28.77266502380371,38.82136154174805,0.16603466868400574,0.5218787789344788,0.6103543043136597,0.9609445929527283,0.8647406697273254,0.09827016294002533,0.10346122086048126,d
170.74110412597656,178.00477600097656,89.04662322998047,103.54134368896484,75.46834564208984,73.63307189941406,28.577898025512695,37.566776275634766,0.15974286198616028,0.5245563983917236,0.6283400058746338,0.9569145441055298,0.8760529160499573,0.09755262732505798,0.10535702109336853,d
168.4650115966797,177.5828399658203,84.39435577392578,111.44840240478516,76.42282104492188,79.92143249511719,27.67539405822754,38.00072479248047,0.16171076893806458,0.5202680230140686,0.6496157050132751,0.9541492462158203,0.8896010518074036,0.09612059593200684,0.10715392231941223,d
166.83950805664062,176.92950439453125,76.58502197265625,133.36318969726562,76.06437683105469,95.00421905517578,27.910520553588867,37.65635681152344,0.1724177896976471,0.5199923515319824,0.6938626766204834,0.9509323239326477,0.8853452205657959,0.0933312326669693,0.10921259224414825,d
166.87335205078125,176.8675994873047,86.93496704101562,132.1934051513672,78.08587646484375,94.33985137939453,27.4956111907959,37.67818069458008,0.16889595985412598,0.5032336115837097,0.6760531663894653,0.9545756578445435,0.8585954904556274,0.09237140417098999,0.10911735892295837,d
166.58245849609375,176.2452850341797,85.05211639404297,136.77162170410156,80.49472045898438,101.32454681396484,28.398096084594727,37.68061065673828,0.17057345807552338,0.48561275005340576,0.6888048648834229,0.9538999199867249,0.8235151171684265,0.0929957777261734,0.10989300906658173,d
164.6659698486328,175.79112243652344,80.9113998413086,143.9302978515625,82.99459838867188,108.09498596191406,26.49435043334961,38.165042877197266,0.17383338510990143,0.4919434189796448,0.7222458720207214,0.9521559476852417,0.8210801482200623,0.09215958416461945,0.10905836522579193,d
174.52206420898438,173.87379455566406,135.13671875,149.146484375,138.73919677734375,144.81805419921875,5.149721622467041,9.304060935974121,0.1035529300570488,0.5185367465019226,0.716992199420929,0.9914002418518066,0.5213491320610046,0.044513121247291565,0.04967796802520752,d
173.17848205566406,176.71163940429688,109.77361297607422,132.48260498046875,109.2819595336914,122.43756866455078,8.99250602722168,16.191158294677734,0.08981099724769592,0.4857759177684784,0.6305899620056152,0.986788272857666,0.527195930480957,0.06023508310317993,0.07115726172924042,d
169.7008819580078,178.09649658203125,107.37606048583984,133.03793334960938,103.67665100097656,119.00927734375,10.399459838867188,18.736875534057617,0.08269684761762619,0.47779524326324463,0.6250368356704712,0.9858013987541199,0.552318274974823,0.06633305549621582,0.0777934193611145,d
169.4918212890625,177.5034942626953,96.25485229492188,133.3521270751953,93.2563247680664,118.23332214355469,11.236352920532227,19.04486846923828,0.08366981893777847,0.47603657841682434,0.6096399426460266,0.9838643074035645,0.5541521906852722,0.06893248856067657,0.08141310513019562,d
168.5221405029297,175.53158569335938,99.12950897216797,133.5608367919922,93.31513214111328,113.87294006347656,12.335928916931152,21.253681182861328,0.08556553721427917,0.4640931487083435,0.6097108721733093,0.9833765625953674,0.5715236067771912,0.07333922386169434,0.0877574235200882,d
172.19459533691406,175.7003631591797,87.51181030273438,137.62498474121094,86.80140686035156,113.30671691894531,14.934612274169922,23.967411041259766,0.08073092252016068,0.4955359995365143,0.6561365127563477,0.9769066572189331,0.6437036991119385,0.07541170716285706,0.09122499823570251,d
170.0438232421875,177.625244140625,84.52655029296875,136.36129760742188,83.7362060546875,108.19345092773438,26.640262603759766,37.46232223510742,0.10833409428596497,0.503745973110199,0.7391725182533264,0.9342177510261536,0.8761924505233765,0.09538836777210236,0.10628895461559296,d
170.29693603515625,179.50827026367188,90.39305877685547,146.13424682617188,85.3935775756836,106.45510864257812,27.694486618041992,40.95639419555664,0.09340686351060867,0.4388604760169983,0.6608458757400513,0.9446836709976196,0.8097367286682129,0.09757944941520691,0.10834997892379761,d
169.22616577148438,178.94802856445312,102.4100112915039,147.46954345703125,86.82756042480469,106.82967376708984,29.17089080810547,42.013065338134766,0.08404188603162766,0.3948751986026764,0.6235954165458679,0.9498351812362671,0.7503446936607361,0.09891442954540253,0.10955436527729034,d
171.94525146484375,179.03524780273438,102.26988220214844,148.10562133789062,85.16329193115234,105.95169067382812,31.207077026367188,42.706703186035156,0.08895532786846161,0.39491957426071167,0.6263889074325562,0.9511665105819702,0.7628283500671387,0.09921209514141083,0.11038188636302948,d
171.8873291015625,179.34579467773438,104.97734069824219,144.9853057861328,87.1865463256836,102.30675506591797,31.815223693847656,43.59174346923828,0.08504477143287659,0.38499656319618225,0.622812807559967,0.9517949223518372,0.7575516700744629,0.0986969918012619,0.1115012913942337,d
172.0714569091797,179.09637451171875,111.9790267944336,139.64791870117188,86.001220703125,96.2871322631836,35.838504791259766,45.30421447753906,0.07332224398851395,0.35778841376304626,0.5950409770011902,0.9532397389411926,0.7444432973861694,0.10336227715015411,0.11461172997951508,d
171.9070281982422,179.54376220703125,107.03135681152344,140.1313018798828,83.86854553222656,94.72091674804688,37.927833557128906,47.62166213989258,0.06474854797124863,0.3433995842933655,0.5988612771034241,0.9465599060058594,0.7583420872688293,0.10544702410697937,0.117102712392807,d
171.307373046875,179.94619750976562,106.25389099121094,134.779541015625,82.71756744384766,89.93575286865234,39.90798568725586,48.804443359375,0.044341474771499634,0.31779494881629944,0.5818509459495544,0.9390069246292114,0.7453527450561523,0.10698859393596649,0.12190665304660797,d
173.332763671875,178.54502868652344,114.44834899902344,134.70193481445312,86.88241577148438,88.57744598388672,41.60506057739258,49.97184753417969,0.05139600485563278,0.32721424102783203,0.5987082719802856,0.9347845911979675,0.7652362585067749,0.10760234296321869,0.12247036397457123,d
172.88784790039062,177.81472778320312,112.5365982055664,135.10704040527344,85.15672302246094,86.59577178955078,41.68688201904297,52.182315826416016,0.03740980103611946,0.30543529987335205,0.5824993848800659,0.9316827058792114,0.763399064540863,0.10622146725654602,0.12299132347106934,d
170.05828857421875,167.7359619140625,179.45558166503906,174.13134765625,166.0070343017578,166.1813507080078,44.92363357543945,35.04894256591797,0.03154749795794487,0.29257693886756897,0.5404476523399353,0.7545700073242188,0.5871981978416443,0.21048609912395477,0.19132693111896515,pushup
169.04066467285156,162.5556640625,179.49176025390625,174.0401153564453,167.26370239257812,167.19166564941406,44.27001953125,31.629016876220703,0.025319643318653107,0.28906193375587463,0.532346785068512,0.7419180274009705,0.5713065266609192,0.207457035779953,0.19125089049339294,pushup
166.6256561279297,158.2083282470703,179.3319854736328,174.14295959472656,168.58657836914062,167.9392547607422,42.561004638671875,28.63714599609375,0.014146558940410614,0.2829389274120331,0.5204325914382935,0.7272344827651978,0.5573283433914185,0.20523041486740112,0.19336846470832825,pushup
162.1691436767578,154.65640258789062,178.343994140625,174.09434509277344,169.6709747314453,169.2153778076172,39.635013580322266,25.777400970458984,8.314537990372628e-05,0.27801254391670227,0.5110766887664795,0.7116426229476929,0.5418848395347595,0.20351628959178925,0.19643349945545197,pushup
158.82386779785156,151.09129333496094,174.9357147216797,172.683349609375,168.08509826660156,168.94635009765625,38.144874572753906,23.857545852661133,-0.019698772579431534,0.2580951452255249,0.4975639879703522,0.6867491602897644,0.5168599486351013,0.20093557238578796,0.20014795660972595,pushup
153.30625915527344,141.7924346923828,173.34518432617188,171.392578125,168.5443572998047,168.61846923828125,34.12112045288086,18.052001953125,-0.03808923438191414,0.24117127060890198,0.47113925218582153,0.6476946473121643,0.4708578884601593,0.19509480893611908,0.21105392277240753,pushup
148.13504028320312,136.4340057373047,171.85037231445312,170.55776977539062,168.56271362304688,168.6094970703125,31.2916259765625,14.64853286743164,-0.038123276084661484,0.23212286829948425,0.4609513282775879,0.6279162764549255,0.4516808092594147,0.18900924921035767,0.21236595511436462,pushup
141.80970764160156,131.0452423095703,168.5692138671875,168.7825164794922,168.0380096435547,168.41400146484375,26.398242950439453,10.935298919677734,-0.03967263177037239,0.2204677015542984,0.44952112436294556,0.6054406762123108,0.4292387366294861,0.18087409436702728,0.21214188635349274,pushup
135.57608032226562,123.52059936523438,168.2021026611328,167.40895080566406,168.67379760742188,167.94186401367188,20.572280883789062,5.887731552124023,-0.05213044211268425,0.20396986603736877,0.4280216097831726,0.571286678314209,0.39435523748397827,0.17629794776439667,0.2189301997423172,pushup
132.34481811523438,118.39349365234375,168.1834716796875,166.39138793945312,171.15032958984375,170.44729614257812,16.681983947753906,1.4063612222671509,-0.07572852820158005,0.19423875212669373,0.41176170110702515,0.5440689325332642,0.35618776082992554,0.17190252244472504,0.22002138197422028,pushup
119.87725830078125,111.50910186767578,167.68991088867188,164.96946716308594,169.4235076904297,169.23544311523438,5.84994649887085,2.529543161392212,-0.07571685314178467,0.17436499893665314,0.38985833525657654,0.5103362202644348,0.31721797585487366,0.1640343964099884,0.22484663128852844,pushup
115.4540023803711,103.84213256835938,166.43849182128906,163.91917419433594,167.95501708984375,168.583740234375,0.2530786395072937,8.22387981414795,-0.09026284515857697,0.1487259566783905,0.36358875036239624,0.4765378534793854,0.271436482667923,0.1543807089328766,0.22653508186340332,pushup
104.20784759521484,86.97578430175781,166.4805450439453,166.0383758544922,173.91241455078125,171.01461791992188,12.6627197265625,22.83957862854004,-0.12434609979391098,0.13018128275871277,0.31941643357276917,0.4216151535511017,0.20536170899868011,0.15576685965061188,0.2357608824968338,pushup
93.75353240966797,76.97793579101562,165.5615234375,164.42529296875,171.1556854248047,167.74887084960938,21.304149627685547,31.090991973876953,-0.12785807251930237,0.09771672636270523,0.28844213485717773,0.38319945335388184,0.17082853615283966,0.1483985334634781,0.2382403165102005,pushup
82.1417236328125,72.2431411743164,165.07177734375,164.77476501464844,168.0547332763672,165.42752075195312,28.823179244995117,35.94349670410156,-0.12610937654972076,0.07278618961572647,0.26407378911972046,0.3553428649902344,0.14397932589054108,0.14578090608119965,0.2400277704000473,pushup
81.4210205078125,71.37252807617188,172.5602264404297,168.34010314941406,173.18130493164062,170.26307678222656,31.262962341308594,41.389827728271484,-0.14860278367996216,0.06159140542149544,0.23243451118469238,0.3270617425441742,0.1170443743467331,0.13988742232322693,0.24381238222122192,pushup
73.99170684814453,66.56370544433594,175.4644775390625,168.3208770751953,176.67901611328125,171.10455322265625,39.601051330566406,48.17850112915039,-0.15025827288627625,0.05660426244139671,0.21378475427627563,0.3041161000728607,0.09736187756061554,0.13493703305721283,0.24570702016353607,pushup
49.338645935058594,45.50571823120117,164.7818145751953,162.10020446777344,165.02740478515625,160.54324340820312,68.7065658569336,69.20899200439453,-0.156095951795578,-0.06208285689353943,0.0832337886095047,0.13475893437862396,-0.09848449379205704,0.10347592830657959,0.25202760100364685,pushup
49.973812103271484,47.505210876464844,164.0393524169922,161.55767822265625,164.3277587890625,161.65347290039062,66.1973876953125,67.98223876953125,-0.1487453728914261,-0.04812115803360939,0.099317766726017,0.15027622878551483,-0.07595707476139069,0.10348650813102722,0.2513692080974579,pushup
52.60629653930664,47.2520637512207,168.4268341064453,164.29002380371094,167.68597412109375,163.43704223632812,64.339111328125,67.7106704711914,-0.15644849836826324,-0.0405888631939888,0.10222920775413513,0.1633174866437912,-0.05828510597348213,0.10794566571712494,0.25135207176208496,pushup
75.94593048095703,66.63529205322266,176.31622314453125,170.0508270263672,167.12767028808594,163.5479278564453,32.847076416015625,42.11137390136719,-0.11603114753961563,0.04912889748811722,0.23017586767673492,0.3483094274997711,0.15151037275791168,0.1390170007944107,0.2401542216539383,pushup
85.178955078125,80.49625396728516,177.07412719726562,169.87979125976562,167.2222442626953,163.6881103515625,24.18558692932129,29.391874313354492,-0.10334812104701996,0.0756923109292984,0.26844900846481323,0.3961557447910309,0.19994735717773438,0.14321884512901306,0.2375698685646057,pushup
94.2412338256836,93.33270263671875,175.82920837402344,169.2308349609375,167.00296020507812,164.39695739746094,15.477998733520508,17.0136661529541,-0.10530499368906021,0.08990653604269028,0.2939072251319885,0.42644497752189636,0.22997842729091644,0.14767013490200043,0.23448936641216278,pushup
103.38520812988281,102.66450500488281,174.78065490722656,169.6324920654297,167.64974975585938,166.7170867919922,7.481441020965576,10.03364086151123,-0.10464267432689667,0.10501398891210556,0.31156960129737854,0.44827800989151,0.2527257800102234,0.15038305521011353,0.22998204827308655,pushup
119.2624282836914,110.8670883178711,173.04083251953125,169.62100219726562,167.71885681152344,167.2376708984375,4.924473285675049,2.6741721630096436,-0.11202511936426163,0.11519861221313477,0.3364398777484894,0.4810684025287628,0.2753845155239105,0.15449781715869904,0.22558589279651642,pushup
132.67770385742188,124.45494079589844,170.9721221923828,170.80569458007812,165.477294921875,168.29660034179688,17.423540115356445,7.739517688751221,-0.07893846184015274,0.16326943039894104,0.3937563896179199,0.545742392539978,0.34187978506088257,0.16670174896717072,0.22376792132854462,pushup
146.6779327392578,127.04861450195312,168.83399963378906,169.7174072265625,165.12294006347656,165.33444213867188,29.495086669921875,11.607560157775879,-0.06102419272065163,0.17938773334026337,0.4174709916114807,0.5704395174980164,0.37202489376068115,0.17979249358177185,0.22126102447509766,pushup
153.83206176757812,131.6848907470703,168.0450897216797,169.08035278320312,161.88040161132812,165.2973175048828,37.071128845214844,15.149398803710938,-0.049130722880363464,0.1879141479730606,0.43527814745903015,0.5962479710578918,0.3984723687171936,0.18476644158363342,0.21756604313850403,pushup
158.4906005859375,136.86427307128906,168.87625122070312,168.30006408691406,162.4499053955078,164.70455932617188,41.09123229980469,19.202848434448242,-0.03409383073449135,0.21109946072101593,0.46201497316360474,0.6315404176712036,0.43432000279426575,0.19146297872066498,0.21425111591815948,pushup
160.1965789794922,141.575439453125,169.65835571289062,168.47703552246094,165.13072204589844,165.13108825683594,41.86820983886719,22.438488006591797,-0.019504941999912262,0.23284699022769928,0.4783020615577698,0.6517666578292847,0.4659663438796997,0.198823943734169,0.20799864828586578,pushup
